"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","...1.x","sample","count","...1.y","tissue","treatment","day"
"1","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T001F",0,"T001F","F","control",0
"2","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T001FX",0,"T001FX","X","control",0
"3","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T001G",0,"T001G","G","control",0
"4","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T002F",0,"T002F","F","control",0
"5","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T002FX",0,"T002FX","X","control",0
"6","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T002G",0,"T002G","G","control",0
"7","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T003F",0,"T003F","F","control",0
"8","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T003FX",0,"T003FX","X","control",0
"9","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T003G",0,"T003G","G","control",0
"10","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T004F",0,"T004F","F","control",0
"11","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T004FX",0,"T004FX","X","control",0
"12","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T004G",0,"T004G","G","control",0
"13","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T005F",0,"T005F","F","control",0
"14","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T005FX",0,"T005FX","X","control",0
"15","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T005G",0,"T005G","G","control",0
"16","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T006F",0,"T006F","F","control",0
"17","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T006FX",0,"T006FX","X","control",0
"18","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T006G",0,"T006G","G","control",0
"19","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T007F",0,"T007F","F","control",0
"20","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T007FX",0,"T007FX","X","control",0
"21","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T007G",0,"T007G","G","control",0
"22","LOC134723776","Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)","O43301","HSPA12A KIAA0417","Homo sapiens (Human)","gene-LOC134723776|LOC134723776","T008F",0,"T008F","F","control",0
