"transcript" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "species" "geneID" "uniprot_accession" "protein.names" "GO.IDs" "GOterm.BP"
"MT_Pool_HQ_transcript/110433" 122.47041791997 1.71353786241598 0.461492119978299 7.51229913508302e-06 0.00426197770930377 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/243877" 43.8661322686968 3.36182678845408 1.01918455395798 2.83200033180589e-05 0.00964012912946726 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/307513" 211.573982578315 0.00747857742021744 0.0856401080356576 1.74009339673263e-05 0.00683455144901292 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/329362" 33.8082552791086 -1.40095515215673 0.299816886004659 1.26328662815028e-07 0.000215011384111177 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/368643" 42.3489395967663 0.92121139168031 0.327607019599359 0.000166373958395892 0.0369350187638881 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/371555" 196.282694291012 4.45191735323426 1.33339852842054 2.13639958741171e-05 0.00779175449523158 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/371698" 33.0995980991152 -0.0115561864793173 0.0863329112699485 1.17986288089892e-05 0.00547670897260901 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/374434" 32.3059439979602 -0.00516036603408702 0.0852974154744647 0.00015728679506828 0.0365048352553925 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/37695" 91.2908975628468 0.795940989759162 0.273134534591846 4.24204068474788e-05 0.0127410939625427 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/384135" 3757.77087455087 0.364565890328234 0.139530230076808 2.73849740848585e-06 0.00219296423625721 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/386415" 3236.24636148279 0.406871558094309 0.141001029690777 0.000197778595062092 0.0420773960994601 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/387382" 8004.80419109006 0.137816492742185 0.169425915226285 1.71850095884547e-05 0.00683455144901292 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/387616" 3906.7264172277 0.968990429970351 0.299827029216423 5.20853939770935e-05 0.0147748900915022 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/393183" 35.059918883337 -0.0423073055536893 0.101402341506215 0.000137145210131379 0.033345878234801 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/393968" 333.095880439656 -0.151725711372049 0.213244356098926 2.73245141236432e-07 0.000348797422788305 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/397480" 33.3956245866149 0.0495241760790301 0.293018699767023 6.87865854117113e-06 0.00426197770930377 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/397908" 211.273754858417 0.0213070677903454 0.0890087522651706 5.98809359216437e-10 1.52876029407956e-06 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/50139" 43.4679330546161 -0.0354937338529802 0.358099231594255 8.54427825590944e-06 0.00436270847746736 NA NA NA NA NA NA
