"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 17.3776678873388 -0.454765023194019 0.215332512685973 0.0130598898143325 0.0507203878825797
"gene-LOC134683207|LOC134683207" 27.1627789256237 -0.313194676187564 0.207106627646478 0.074228832910655 0.188670688474207
"gene-LOC134721843|LOC134721843" 12.0410173732868 -0.237280720919287 0.300258687668171 0.24490214184123 0.436372536917556
"gene-LOC134687363|LOC134687363" 13.673358136323 -0.283516724232174 0.457903168645404 0.116647334759958 0.259901359822959
"gene-LOC134691074|LOC134691074" 35.7548934523532 0.101056108358963 0.148110436870164 0.456045206921168 0.645852883816513
"gene-LOC134725448|LOC134725448" 37.2179990967412 -0.346143069797126 0.157169665422667 0.0154399311432367 0.0576900341348405
"gene-LOC134725095|LOC134725095" 868.291844557792 0.140219771119362 0.125211301807586 0.234629207564395 0.423089192975612
"gene-LOC134697389|LOC134697389" 9.63239674379655 -0.081642158394062 0.249388926965678 0.663775729167015 0.80466563341118
"gene-LOC134697362|LOC134697362" 6.88880093542276 -0.186507842243775 0.341354539505273 0.33134070109658 0.528177578018574
"gene-LOC134724729|LOC134724729" 6.30682313950229 -0.011660450267546 0.340617909431385 0.933933050249562 0.967113026976689
"gene-LOC134724950|LOC134724950" 48.6419539497566 0.719435861141783 0.275586533357666 0.00155494257446579 0.00892727638352282
"gene-LOC134700210|LOC134700210" 70.0203304141697 1.4036765280405 0.212863768110118 3.54083434135805e-12 1.95997698895375e-10
"gene-LOC134715300|LOC134715300" 48.6323146491635 0.472282571969361 0.150358604983343 0.000668816677075923 0.00441314315517888
"gene-LOC134721619|LOC134721619" 31.139205483101 1.64561481112225 0.619951366024297 0.000388347697683725 0.00280019129382475
"gene-LOC134680880|LOC134680880" 65.9075422069048 0.225865246993425 0.154201673736948 0.107721563839941 0.245925191255455
"gene-LOC134721896|LOC134721896" 32.0048588026825 0.604124841866655 0.216620900525467 0.00129475255765211 0.00762915984568191
"gene-LOC134682079|LOC134682079" 136.802766168766 0.587011454979468 0.131877316548893 2.5299688180287e-06 3.63413607412772e-05
"gene-LOC134690923|LOC134690923" 164.39872910559 0.0300693245395901 0.117003962503176 0.787329460095851 0.883317727776694
"gene-LOC134727934|LOC134727934" 44.2624542696225 0.372149539852678 0.148107521764187 0.00632922216670296 0.028605474204975
"gene-LOC134721887|LOC134721887" 10.3142025723461 -0.459364257822453 0.273192019990438 0.0307148717399451 0.0978590099621508
"gene-LOC134712069|LOC134712069" 67.9884617971114 0.551665867642849 0.435804857868436 0.0362437589860648 0.111144823303657
"gene-LOC134694794|LOC134694794" 24.0744625688778 0.302025135728416 0.41049498167833 0.148884103514718 0.308996897690582
"gene-LOC134715471|LOC134715471" 31.4455813490191 -0.679780543738993 0.195998588423109 0.000110782332020591 0.000982341714357344
"gene-LOC134725168|LOC134725168" 45.6871002770585 0.890317309556268 0.310838418294753 0.000510784253238698 0.00353644688281499
"gene-LOC134715042|LOC134715042" 55.0251393137687 -0.142287788751726 0.21269420544483 0.418163540596825 0.6140402882219
"gene-LOC134703116|LOC134703116" 97.4212138030949 0.0658263125812987 0.0991672898669424 0.491505846762606 0.67336301006477
"gene-LOC134711670|LOC134711670" 75.4600998500099 0.286106300985699 0.265843416891133 0.153933809023879 0.316260935322214
"gene-LOC134706624|LOC134706624" 26.4910612730798 -0.126259931620643 0.154338939603304 0.369247000830956 0.565374005184029
"gene-LOC134711335|LOC134711335" 38.8194456599225 -0.0717132348372648 0.194569438209919 0.666361881119095 0.806435306293019
"gene-LOC134717773|LOC134717773" 110.505121276749 0.485008965586447 0.17915948162565 0.00245300076132133 0.013095415657127
"gene-LOC134711399|LOC134711399" 137.856214166327 0.215583915862107 0.148378315086377 0.11305319615627 0.254062544570989
"gene-LOC134688399|LOC134688399" 15.7721384426775 0.700465110373555 0.454359360037741 0.0154920124889057 0.057816590197549
"gene-LOC134690738|LOC134690738" 15.4704500001238 -0.545668790850296 0.311694754066756 0.0191328848905693 0.0680832527274804
"gene-LOC134715034|LOC134715034" 7.63336411857851 2.98475392339453 0.8902004644378 3.25752815869382e-05 0.00033649866747676
"gene-LOC134716175|LOC134716175" 12.6100682463733 0.638061395908597 0.467406215332907 0.0236804520091814 0.0808277029027181
"gene-LOC134681724|LOC134681724" 150.132232207032 -0.271169165303179 0.113691884830803 0.012077024642956 0.0476988072384857
"gene-LOC134718434|LOC134718434" 53.0484614307015 0.0100909993985526 0.152472014453212 0.942930819822259 0.972294833498162
"gene-LOC134687107|LOC134687107" 16.4227307975941 0.273609989134128 0.356064566092723 0.193300080968552 0.370491117458461
