"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 19.2969420368189 0.0131723894509887 0.105536259514869 0.787343007759692 0.940407925033516
"gene-LOC134683207|LOC134683207" 28.7397127530016 0.0484577803187311 0.103217240311592 0.414336027847197 0.760593979729597
"gene-LOC134717553|LOC134717553" 7.77446967073624 -0.0112201665190026 0.118301682806598 0.354379571992626 NA
"gene-LOC134721843|LOC134721843" 11.5774707630922 -0.01480040480247 0.112695852222247 0.689000254212166 NA
"gene-LOC134687363|LOC134687363" 9.34518035885709 0.00146712214451467 0.117346298297635 0.915626807056202 NA
"gene-LOC134691074|LOC134691074" 29.4523684483309 -0.0088620139883112 0.10022769900219 0.867374274667984 0.963535502458226
"gene-LOC134725448|LOC134725448" 30.1677442749113 0.0246175911047875 0.097436306903055 0.667497217104705 0.886543772694122
"gene-LOC134725095|LOC134725095" 1031.98280210343 0.051067773425327 0.0915851364818558 0.4106959370222 0.759194578242045
"gene-LOC134697389|LOC134697389" 10.7662855281089 -0.021361804309142 0.118739191835983 0.340630774873789 NA
"gene-LOC134687900|LOC134687900" 14.4009081053619 -0.00479078310197049 0.118084195340084 0.473873500161724 NA
"gene-LOC134724950|LOC134724950" 49.8036085474684 -0.0175546238086621 0.103322072507638 0.733340699444686 0.918118284869766
"gene-LOC134700210|LOC134700210" 84.9209818746421 -0.0606908519200999 0.127737953503094 0.195521725340208 0.605594455988503
"gene-LOC134715300|LOC134715300" 52.2525452467642 -0.104809669551761 0.114762240347562 0.13252958633776 0.523265509190432
"gene-LOC134721619|LOC134721619" 38.059815069236 -1.29449435528975 0.503743476367082 0.000298113332406939 0.0143094399555331
"gene-LOC134680880|LOC134680880" 69.2289252480611 -0.085804833091849 0.111548899022284 0.193551406490977 0.603568646037027
"gene-LOC134721896|LOC134721896" 29.7329492569911 0.0247979252047944 0.108075075297404 0.610014268327579 0.863313638921447
"gene-LOC134682079|LOC134682079" 154.549537697381 -0.0755891796784138 0.11163195898876 0.233059784990028 0.642373237737626
"gene-LOC134690923|LOC134690923" 148.828871412613 0.0524450933848229 0.0931071936355949 0.397554803105702 0.748795591598616
"gene-LOC134707468|LOC134707468" 30.177467606902 4.9533891655262 1.06931570820713 1.34909888362868e-07 4.51992980367871e-05
"gene-LOC134727934|LOC134727934" 47.7213616783323 0.0103670876781523 0.0935427909675786 0.862136126466988 0.962221524833404
"gene-LOC134712069|LOC134712069" 69.5453297254013 -0.04318456838577 0.122415478831307 0.249460806712675 0.648089531293223
"gene-LOC134694794|LOC134694794" 16.6502019267707 -0.0449325864367019 0.128957372817164 0.0451793927917536 0.317012479641619
