"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134700210|LOC134700210" 60.8225637797887 0.928813713360301 0.323650394445945 0.000483335101855586 0.00324961348741764
"gene-LOC134715300|LOC134715300" 49.3181037071334 0.385636217551236 0.164858898243402 0.00985447981665206 0.0378673892255266
"gene-LOC134721896|LOC134721896" 30.3435416929366 0.406272046747316 0.177844749413539 0.0105305333251702 0.0400313252312767
"gene-LOC134707468|LOC134707468" 11.0713856422029 4.37754398853084 0.678804872842343 9.50800709323278e-12 4.24768284368407e-10
"gene-LOC134727934|LOC134727934" 49.4938732639847 0.514296963402389 0.191535797870243 0.00250295325611914 0.0126581895312646
"gene-LOC134703116|LOC134703116" 121.058397405742 0.505066773815676 0.109460768453181 1.53112413490677e-06 2.327393394554e-05
"gene-LOC134717773|LOC134717773" 128.13982157174 0.760518687895251 0.140777988401884 1.33072208107335e-08 3.24271300909005e-07
"gene-LOC134715034|LOC134715034" 10.9919125028871 3.67193319100754 0.718406826270948 1.67791174910246e-08 4.00875002666e-07
"gene-LOC134718434|LOC134718434" 46.9361791641701 -0.448676373633558 0.17114360495446 0.00373498199910664 0.0174893277248326
"gene-LOC134699945|LOC134699945" 13.527609528498 -1.11449208042442 0.290833226899557 1.31520010284316e-05 0.000154423601818871
"gene-LOC134685123|LOC134685123" 87.0579865082326 0.556158229323484 0.221456023565982 0.00351504683138669 0.0166653859693442
"gene-LOC134696088|LOC134696088" 27.2534212755626 0.847834534691609 0.291796556789742 0.000517292251573102 0.00343922676635716
"gene-LOC134696539|LOC134696539" 121.357373979935 0.482796674962139 0.189463533797496 0.00411120814117264 0.0188337546775687
"gene-LOC134693343|LOC134693343" 116.067731908686 -0.918692916444006 0.256854062813158 4.49190016950008e-05 0.000431143955133676
"gene-LOC134687455|LOC134687455" 407.661664012452 0.346773999764166 0.112416871865065 0.00122761709787538 0.00699837580453715
"gene-LOC134715138|LOC134715138" 319.012380395878 -1.35212950795308 0.238365802529815 1.18506707794153e-09 3.50104494262834e-08
"gene-LOC134725867|LOC134725867" 29.2321123901983 0.682100672377912 0.215282794715847 0.000337334903886108 0.00239955378233548
"gene-LOC134685599|LOC134685599" 143.770096218101 -1.76600953794062 0.431680223386057 2.48949502306173e-06 3.64308259699713e-05
"gene-LOC134686691|LOC134686691" 10.541646882181 1.01291728747845 0.441140211519316 0.00194430228700859 0.0103077096643629
"gene-LOC134695228|LOC134695228" 424.009626921464 -0.248381293378094 0.090299667255263 0.00455994512257338 0.0204046404304078
"gene-LOC134700343|LOC134700343" 9.71498285684787 -3.63954705015384 0.947623712133281 5.07392469533116e-06 6.78375090044883e-05
"gene-LOC134708183|LOC134708183" 11.526101035958 -1.12024292766073 0.282707292177895 7.79691309255743e-06 9.89469686919239e-05
"gene-LOC134715580|LOC134715580" 24.8140428399095 0.611115124914004 0.223402427746736 0.00160296369434653 0.00878193968139002
"gene-LOC134724530|LOC134724530" 2116.36694388123 0.361648436530157 0.0986639050442795 0.000144619186416403 0.00116951056564847
"gene-LOC134715169|LOC134715169" 16.1840026678731 0.909819719104239 0.418835690756783 0.00308763279623578 0.0149947346136241
"gene-LOC134725666|LOC134725666" 25.9304851760003 1.51514910484035 0.423141707068519 2.25787731332878e-05 0.000240446430944606
"gene-LOC134701892|LOC134701892" 29.4083815797696 -0.760716670301249 0.269106683136643 0.000788951707341766 0.00485203092539788
"gene-LOC134725634|LOC134725634" 72.5785385022314 0.759104551080912 0.252405954299333 0.000461821917625494 0.00312626154172547
"gene-LOC134692139|LOC134692139" 37.8986814527989 -0.60631263817803 0.180001159954973 0.000209369478890004 0.00160011861822055
"gene-LOC134680709|LOC134680709" 24.377079117932 0.429095851817584 0.195780681857052 0.0123756173045104 0.0456096694086416
"gene-LOC134696437|LOC134696437" 62.4385339595632 2.20773032304618 1.04867697326615 0.00080406539928688 0.00489838067525655
"gene-LOC134712133|LOC134712133" 10.9210309971703 0.966780181617201 0.983132301043352 0.0126879808459917 0.0466513581456838
"gene-LOC134707602|LOC134707602" 28.5357860143154 0.672294195980655 0.215557956088517 0.000403220073457576 0.00278703685993633
"gene-LOC134708214|LOC134708214" 11.4087316764005 -0.701175696117762 0.40086387664541 0.0119130106157162 0.0443209162717405
"gene-LOC134697243|LOC134697243" 15.5972198302441 0.720842089323956 0.230250317777573 0.00034800635737148 0.00246409546878433
"gene-LOC134686326|LOC134686326" 27.6627751647125 -1.34597545594489 0.219831439716204 8.43877027324923e-11 3.25219871612952e-09
"gene-LOC134711847|LOC134711847" 68.7861585784277 0.0167566457786882 0.175819766968705 3.05081839390921e-06 4.34306919029303e-05
"gene-LOC134702634|LOC134702634" 59.8147791679759 0.491372359679328 0.133330625536869 8.94736238520832e-05 0.000784142843807332
